daytime,TA_0_0_1,TS_0_0_1,TS_0_0_2,TW_0_0_1,air_temperature,qc_co2_flux,co2_flux,wind_dir
05/03/2016 7:30,-47.80458333,27.59936667,NA,29.81395,303.049454,1,-0.148579188,94.39607542
05/03/2016 8:00,-25.254071,27.58846333,NA,29.84314667,303.0625471,1,-0.131852619,94.53616018
05/03/2016 8:30,41.96614833,27.81045,NA,29.93354,303.1115767,1,-0.294374598,91.33969114
05/03/2016 9:00,125.33626,27.79436667,NA,29.88929667,302.9628245,1,-0.001053771,78.95683414
05/03/2016 9:30,271.5568,27.96582667,NA,29.81727,303.0437593,1,-0.072822624,64.92902938
05/03/2016 10:00,383.6417,28.02625,NA,29.94298,303.0778563,1,-0.091205631,47.10747394
05/03/2016 10:30,501.0348667,28.09562,NA,30.07140667,303.1602048,1,-0.108285894,41.80163664
05/03/2016 11:00,599.9574333,28.23916333,30.1836,30.10224667,303.2979515,1,-0.054168341,50.35722844
05/03/2016 11:30,678.7746667,28.54363333,30.32750333,30.22123667,303.6153554,1,0.001653955,43.29599072
05/03/2016 12:00,759.6797333,28.78791333,30.48513667,30.31793333,303.8708295,1,0.030162726,23.1721222
05/03/2016 12:30,805.7294667,29.03435,30.71448667,30.28525,304.3634059,1,0.00896978,353.1534538
05/03/2016 13:00,802.6330333,29.24842667,30.92911,30.33837,304.5753315,1,0.003205195,321.2478991
05/03/2016 13:30,758.5330333,29.3639,31.23144667,30.48969333,304.8133968,1,-0.071545069,333.0555881
05/03/2016 14:00,759.9655,29.73150333,31.60856,NA,305.2864037,1,-0.051417706,321.6398279
05/03/2016 14:30,768.8039667,NA,31.69346333,NA,307.2040724,1,-0.144176287,253.2280863
05/03/2016 15:00,613.5702,NA,31.51972333,NA,307.0291295,1,0.033980436,234.3797899
05/03/2016 15:30,671.3543667,NA,31.45138333,NA,307.1009764,1,-0.014270155,243.3083748
05/03/2016 16:00,590.4307333,NA,31.65470667,NA,306.8233323,1,-0.018887687,244.5433443
05/03/2016 16:30,480.039,NA,31.68519,NA,306.2419757,1,-0.090800755,250.99224
05/03/2016 17:00,426.2281667,NA,31.64025667,NA,306.132796,1,-0.034280256,247.2333381
05/03/2016 17:30,279.9638333,NA,31.60426333,NA,306.1191663,1,0.025154697,239.2798372
05/03/2016 18:00,107.95826,NA,31.50722,NA,306.1394544,1,0.010996063,229.3920837
05/03/2016 18:30,27.95520667,30.60304667,31.30297667,NA,306.0224902,2,-0.022084371,215.0067485
05/03/2016 19:00,7.4545263,30.60109333,31.18208667,NA,306.022839,1,-0.00328536,222.2131178
05/03/2016 19:30,-29.69835333,30.291,31.11343,NA,305.7911631,1,-0.063480112,193.7869876
05/03/2016 20:00,-42.68658333,30.05435,30.73524667,30.50884667,305.5837546,1,-0.046019623,219.8140646
05/03/2016 20:30,-44.14107667,29.78767667,30.32674333,30.09659667,305.3311936,1,0.084942788,180.6797679
05/03/2016 21:00,-42.10294,29.78369667,30.18373,30.00008333,305.3827489,1,0.030814336,196.9366949
05/03/2016 21:30,-37.7672,29.46671,NA,29.99711333,305.0345331,1,0.216788703,157.6938697
05/03/2016 22:00,-38.81523667,29.21018,NA,30.00411333,304.8939053,1,0.328854684,170.9208314
05/03/2016 22:30,-27.9294,29.05844,NA,29.99794,304.4871506,1,-1.080615733,184.9640594
05/03/2016 23:00,-25.97644333,29.07962333,NA,30.01568,304.5141464,1,-0.460789164,164.1751482
05/03/2016 23:30,-28.33636,28.79399333,NA,30.05774667,304.2939786,1,0.180229569,177.8596006
06/03/2016 0:00,-24.17294667,28.53711333,NA,30.05253,304.0805528,1,0.137406776,229.8277057
06/03/2016 0:30,-32.90282333,28.31670333,30.19415333,30.05465,303.9578094,2,0.050477348,221.2010141
06/03/2016 1:00,-45.23730333,28.22399333,NA,30.03681333,303.9056268,1,-0.098827132,205.9685363
06/03/2016 1:30,-45.19933333,28.12072,NA,30.03604,303.8076438,1,-0.221074645,215.3758656
06/03/2016 2:00,-45.17548,28.00086667,NA,30.02491667,303.7600267,1,0.027997222,223.0403187
06/03/2016 2:30,-41.93548333,28.00547667,NA,30.01429,303.7961863,1,-0.01419904,216.6726075
06/03/2016 3:00,-34.6747,28.33229667,NA,29.96696333,304.0993572,2,-0.422164717,136.601001
06/03/2016 3:30,-39.48796,28.20388333,NA,29.94986333,303.8860366,1,0.039295449,192.8123485
06/03/2016 4:00,-41.74759333,27.96898,NA,29.98023,303.7558756,1,-0.169179127,197.1520511
06/03/2016 4:30,-38.02080333,27.77573667,NA,30.11897667,303.6565992,2,0.068465929,205.816032
06/03/2016 5:00,-37.60267,27.55066333,NA,30.25186333,303.4238117,2,-0.119130704,217.1408558
06/03/2016 5:30,-25.29350333,27.51671667,NA,30.32108667,303.4832175,2,0.059894892,219.5257445
06/03/2016 6:00,-19.07295667,28.09206333,NA,30.32779667,304.0700077,1,-0.295781465,36.68265019
06/03/2016 6:30,-28.88009,28.08999,NA,30.27802667,303.9304466,1,-0.111773962,36.13307155
06/03/2016 7:00,-35.04075333,28.02749667,NA,30.24136333,303.8899415,1,-0.122369512,24.67978803
06/03/2016 7:30,-32.10012667,28.19192333,NA,30.09978333,304.1015662,1,-0.099845857,35.36693059
06/03/2016 8:00,-20.12683533,28.19698333,NA,29.96881,303.8434552,1,-0.337703539,107.4659913
06/03/2016 8:30,48.56688,28.48758,NA,29.91325,303.9941891,1,-0.23270815,180.1643156
06/03/2016 9:00,120.85158,28.56497,NA,29.95132333,304.0060369,1,0.030615496,98.84365633
06/03/2016 9:30,267.5029333,28.74988333,NA,30.00233,304.081691,1,-0.052582207,72.43130313
06/03/2016 10:00,420.0923333,28.82617,NA,30.08012667,304.0951447,1,-0.345732472,70.92772573
06/03/2016 10:30,480.5128,28.88207,NA,30.17119,304.2058524,1,0.040296965,42.50829022
06/03/2016 11:00,566.2018,29.01575,NA,30.22776667,304.3793323,1,-0.028966054,49.13366295
06/03/2016 11:30,676.6038,29.04333333,30.41805333,30.27445333,304.5954433,1,-0.055532901,12.78597219
06/03/2016 12:00,733.1333667,29.15953667,30.62995333,30.34895,304.7272,1,-0.014644025,330.6568506
06/03/2016 12:30,748.2599667,29.30264,30.79012,30.45535667,304.9809046,1,0.065924797,334.2931359
06/03/2016 13:00,332.1988,NA,31.00425667,30.61078333,305.6930922,1,0.865460855,283.2411283
06/03/2016 13:30,339.0583333,NA,31.11511333,NA,305.944138,1,-0.040063048,224.468146
06/03/2016 14:00,126.87788,NA,31.06364333,NA,305.799947,1,-0.076171036,233.4542188
06/03/2016 14:30,148.3973333,NA,31.05885333,NA,305.6997965,1,-1.506242364,272.226399
06/03/2016 15:00,201.7516667,NA,31.03645667,NA,305.6591601,1,0.175870357,290.5081293
06/03/2016 15:30,224.9321333,NA,31.05469333,NA,305.950448,1,0.017761892,206.2791355
06/03/2016 16:00,241.5375,NA,31.09167,NA,305.9294398,1,0.021832321,223.4867536
06/03/2016 16:30,395.6919667,NA,31.12695,NA,305.9430198,1,0.095391041,314.1727715
06/03/2016 17:00,73.40523333,NA,31.13508333,NA,305.4575293,1,-0.201367878,339.3874204
06/03/2016 17:30,90.09641,29.72836333,31.09698,NA,305.4922637,1,0.022226983,125.4365407
06/03/2016 18:00,66.54749667,29.72924333,31.09580333,NA,305.4799686,2,-0.062944717,0.447491838
06/03/2016 18:30,51.58879333,29.73643333,31.07754667,NA,305.4984265,1,-0.004669084,69.9281625
06/03/2016 19:00,39.88226347,29.70956667,31.03722667,NA,305.5285063,1,-0.047995028,106.4066424
06/03/2016 19:30,-17.76887433,29.62691667,30.95673333,NA,305.4072782,2,-0.262276993,126.0973917
06/03/2016 20:00,-23.55813333,29.37419333,30.94061,NA,305.217909,1,0.257354413,46.76903691
06/03/2016 20:30,-25.76763,29.13201,30.92260333,NA,304.7884237,1,-1.304573239,230.1728431
06/03/2016 21:00,-46.6032,28.84409,30.8832,NA,304.5429412,1,3.549250997,148.6054187
06/03/2016 21:30,-61.46796333,28.08336333,30.85587667,NA,303.8247187,NA,2.124878713,218.7614495
06/03/2016 22:00,-73.04792333,27.9829,30.82693333,NA,303.6795477,2,-18.02277812,229.6883086
06/03/2016 22:30,-59.67710333,27.79215,30.80885,NA,303.4577863,2,-0.28754855,173.6247948
06/03/2016 23:00,-57.90425333,27.37386,30.80992667,NA,303.2981797,2,NA,192.7619586
06/03/2016 23:30,-63.38149333,27.36007,30.82891333,NA,303.391054,2,-14.20326156,213.608133
07/03/2016 0:00,-61.39737,27.82950667,30.78917,NA,303.6944336,1,-0.356566316,158.6581662
07/03/2016 0:30,-58.86808,27.93171,30.76463667,NA,303.8276638,1,0.025552189,240.0149819
07/03/2016 1:00,-55.20069,28.67737667,30.75059667,30.70053,304.5685835,1,-0.398558429,324.0303665
07/03/2016 1:30,-44.1664,28.11953667,30.71674333,30.66831333,303.9343141,1,-15.44078195,313.3440673
07/03/2016 2:00,-58.96397333,27.47498,30.6858,30.64067667,303.4162006,1,9.017284123,275.1440604
07/03/2016 2:30,-62.75842,27.61709333,30.62460667,30.62842667,303.8790705,NA,6.232841946,333.6468522
07/03/2016 3:00,-50.13285,26.94623,30.56159333,30.61006667,302.342808,NA,4.936149525,233.4803657
07/03/2016 3:30,-30.25621333,26.46157667,30.57503333,30.63273,302.1775536,NA,-4.254593429,231.4486704
07/03/2016 4:00,-55.71715333,27.06517667,30.48464333,30.55906667,303.2046032,NA,1.806620913,8.986136398
07/03/2016 4:30,-47.47210667,27.33253,30.23533333,30.31784,303.0637604,NA,11.88266494,53.69229181
07/03/2016 5:00,-44.26082333,26.22315667,29.86632,30.10032667,301.7617084,NA,-0.299603462,197.8503875
07/03/2016 5:30,-47.67703667,25.59601667,NA,30.26009333,300.996492,NA,0.391677584,192.6154973
07/03/2016 6:00,-50.56899667,25.54787,NA,30.31346333,301.1320131,NA,0.197962265,177.1599228
07/03/2016 6:30,-50.7048,25.56768667,NA,30.36415,301.2218706,NA,0.154622607,206.1208261
07/03/2016 7:00,-51.08886667,25.61613333,NA,30.34478667,301.4680821,NA,0.135759128,211.1741333
07/03/2016 7:30,-50.90973333,25.74629,NA,30.30234,301.7414933,NA,0.200226068,200.1236494
07/03/2016 8:00,-30.12672933,25.93815333,30.16708,30.24695,301.7471553,NA,0.108059853,212.4894977
07/03/2016 8:30,39.90562667,26.55700667,30.26767,30.23599667,302.4031409,NA,0.252230598,180.5524573
07/03/2016 9:00,148.8456733,27.86072,30.35019,30.27211333,303.3032808,NA,0.816324218,149.4747008
07/03/2016 9:30,271.1157,28.42243,30.42718667,30.31199333,303.6035812,1,-0.696990712,97.15974834
07/03/2016 10:00,375.0672,28.72145333,30.44194,30.35295667,304.0820725,1,0.135211853,86.17127051
07/03/2016 10:30,447.5885,28.97073667,30.47725333,30.39732667,304.2879975,1,0.072689078,75.19001241
07/03/2016 11:00,547.3264,29.26571667,30.49942,30.41357333,304.5947579,1,0.026303536,69.65934096
07/03/2016 11:30,654.0006667,29.69053667,30.55989,30.45887,305.0506139,1,-0.051459891,60.79561712
07/03/2016 12:00,767.1611,29.91281667,30.68742,30.49464,305.2883614,1,-0.033500306,16.60397505
07/03/2016 12:30,832.1172667,30.34029667,30.74621667,30.51522,305.5551791,1,0.075831921,318.1558982
07/03/2016 13:00,889.9335333,30.70850667,30.97503,30.63977,306.0158989,1,0.444504443,344.6756414
07/03/2016 13:30,715.4968667,NA,31.26250333,30.70093667,306.2516193,1,-0.004894855,292.6501718
07/03/2016 14:00,865.1446333,NA,31.26034333,30.77587,307.1237789,1,0.393465862,265.9756242
07/03/2016 14:30,832.0612667,NA,31.39178333,NA,307.2846911,1,0.167361519,228.0839316
07/03/2016 15:00,780.6449,NA,31.40228,NA,307.1217566,1,0.008196958,294.293762
07/03/2016 15:30,714.0215,NA,31.65319667,NA,307.1973555,1,-0.02242925,256.8639823
07/03/2016 16:00,621.5631667,NA,31.69283667,NA,306.8866571,1,0.015603288,245.3238854
07/03/2016 16:30,511.6193,NA,31.88812333,NA,306.8950651,1,0.019302813,241.4125031
07/03/2016 17:00,408.6604,NA,31.90377333,NA,306.5466505,1,-0.175678476,246.2555215
07/03/2016 17:30,NA,NA,NA,NA,NA,NA,NA,NA
07/03/2016 18:00,NA,NA,NA,NA,306.417146,1,0.207605117,238.1800434
07/03/2016 18:30,64.46701167,30.79053,NA,NA,306.1241013,1,0.019771066,235.6711667
07/03/2016 19:00,NA,NA,NA,NA,NA,NA,NA,NA
07/03/2016 19:30,NA,NA,NA,NA,NA,NA,NA,NA
07/03/2016 20:00,-43.57739,29.78763333,31.15865,NA,305.5737516,1,-0.185929897,181.9783854
07/03/2016 20:30,-38.0656,29.56295,31.09363667,NA,305.3780661,1,0.404450843,172.0949523
07/03/2016 21:00,-32.09915667,29.37946333,30.95907,30.80892,305.3129876,1,0.212033768,152.4109171
07/03/2016 21:30,-26.94464667,29.50784667,30.88197667,30.80724333,305.4455346,1,0.079363122,218.3407519
07/03/2016 22:00,-20.94609,29.58731667,30.85384667,30.78932,305.5210732,1,0.215491663,210.4723467
07/03/2016 22:30,-21.82082333,29.73124333,30.75149333,30.69606333,305.6213057,1,0.130156525,225.3237021
07/03/2016 23:00,-31.45222,29.74632333,30.74161667,30.68136333,305.6059918,1,-0.245886161,231.8754885
07/03/2016 23:30,-31.12267,29.51821,30.79886,30.72876,305.1939942,1,0.437529037,178.5288266
08/03/2016 0:00,-34.39187333,28.96523,30.80910667,30.70534333,304.6875765,1,0.812152473,230.7069219
08/03/2016 0:30,-37.03361667,28.76679,30.78602333,30.69631333,304.7302978,1,0.369175561,203.6829798
08/03/2016 1:00,-47.24575667,28.51259667,30.78958,30.72663667,304.3604792,1,0.188627002,158.8317412
08/03/2016 1:30,-45.37992,28.21533333,30.77979667,30.72286333,304.1362486,1,0.028759484,228.0455486
08/03/2016 2:00,-29.58981,28.14557,30.76935333,30.71303,304.1151845,1,0.082374663,229.5303212
08/03/2016 2:30,-19.81432533,28.59193333,30.75723667,30.70091667,304.6080058,1,-0.511932408,1.808584705
08/03/2016 3:00,-16.60888667,28.73325333,30.73124,30.67110667,304.678339,1,-0.009139961,358.183945
08/03/2016 3:30,-24.75074,28.76127,30.69314333,30.63545333,304.6669634,1,0.01367564,3.579850425
08/03/2016 4:00,-28.91025333,28.51517667,30.66323,30.60405667,304.3533654,1,-0.041697958,8.887615672
08/03/2016 4:30,-39.39985333,28.33994333,30.57120667,30.48232667,304.1929837,1,0.010386136,21.98230627
08/03/2016 5:00,-41.87902,28.31058,30.49968667,30.45031333,304.1741968,1,-0.012203493,30.23928152
08/03/2016 5:30,-41.45212,28.26746,30.08185333,30.42377667,304.1580666,1,-0.011908781,38.40504045
08/03/2016 6:00,-47.06710333,28.29140333,NA,30.50249,304.1373399,1,-0.24852056,49.03588835
08/03/2016 6:30,-54.81127,27.71556,NA,30.53639333,303.3165145,1,-0.15300919,197.3205645
08/03/2016 7:00,-53.53785333,27.41616333,NA,30.51450333,303.1261086,1,-0.411972422,257.9519824
08/03/2016 7:30,-35.73830633,27.25321667,NA,30.47313667,303.2292105,1,-0.760607187,88.4097731
08/03/2016 8:00,0.171340633,27.70565333,NA,30.36884,303.6182234,1,-0.428209525,76.27294668
08/03/2016 8:30,56.57972,27.78453667,NA,30.31425333,303.6384052,1,-0.176816978,84.83145153
08/03/2016 9:00,176.3536,28.06978333,29.98523,30.34833667,303.6469012,1,-0.142105447,77.3233423
08/03/2016 9:30,249.8372333,28.09802,30.57392,30.47898333,303.6013933,1,-0.136267121,71.06876294
08/03/2016 10:00,347.629,28.19679667,30.66143667,30.56816667,303.5893982,1,-0.027723425,61.93220188
08/03/2016 10:30,479.8088333,28.31026333,30.69346333,30.60401333,304.068618,1,-41.67514221,29.27117557
08/03/2016 11:00,595.9683333,28.45675667,30.75105333,30.66124333,303.9161127,1,0.102070015,28.08907979
08/03/2016 11:30,694.3950333,28.49627,30.80630333,30.69856333,304.1183915,1,0.266890116,349.1851032
08/03/2016 12:00,758.8891667,28.66612667,30.85808333,30.72638667,304.2759876,1,0.251668666,337.4351795
08/03/2016 12:30,810.9954333,28.75468,30.95586,30.79289667,304.4747504,1,-0.03376795,338.698185
08/03/2016 13:00,846.7830667,28.83789,31.13717,30.97001333,304.6803713,1,0.101016581,346.9673068
08/03/2016 13:30,889.7256667,29.08052,31.40866667,31.19255667,304.9312827,1,-0.059647925,338.8175055
08/03/2016 14:00,829.2936,29.38593,31.28589333,30.97746,305.1717,1,0.126643979,312.2075874
08/03/2016 14:30,716.1198667,29.68376667,31.38908,31.06638333,305.4324762,1,0.073364184,310.4461825
08/03/2016 15:00,692.5130333,29.84877,31.67046,31.08255,305.6027025,1,0.116819955,313.7082838
08/03/2016 15:30,605.1242333,NA,31.95987333,NA,305.960675,1,0.125252789,299.6355647
08/03/2016 16:00,463.3786,NA,31.97696333,NA,306.0661027,1,0.261960811,306.2132354
08/03/2016 16:30,488.6554667,NA,32.08711333,NA,306.3335764,1,0.096702353,295.3349456
08/03/2016 17:00,468.2128667,NA,32.15668,NA,307.0679733,1,0.062693698,229.6324982
08/03/2016 17:30,316.3916,NA,32.24940667,NA,306.7889405,1,-0.007269518,217.4666762
08/03/2016 18:00,223.7565333,NA,31.98671333,NA,306.6702369,1,0.018844009,238.5895414
08/03/2016 18:30,57.53380917,NA,NA,NA,306.1453639,1,-0.080891384,235.2082651
08/03/2016 19:00,-18.23327133,NA,NA,NA,305.7334533,1,-0.122353869,238.2109814
08/03/2016 19:30,-42.77128,29.89432333,NA,NA,305.5027707,1,-0.013298572,226.5243851
08/03/2016 20:00,-54.00661333,29.59160333,NA,NA,305.3291574,1,-0.436829923,231.6133882
08/03/2016 20:30,-51.73629333,29.54748667,29.82825,NA,305.3259522,1,-0.186343,219.6080616
08/03/2016 21:00,-50.83478333,29.33265667,31.57624667,NA,305.0225008,1,0.512959832,187.2744607
08/03/2016 21:30,-49.94494333,29.17283,31.44417667,NA,305.0623309,1,-0.17066712,217.9882681
08/03/2016 22:00,-51.43059,28.73961,31.31036,31.24353333,304.4397096,1,0.029590777,158.2582399
08/03/2016 22:30,-52.59496,28.45212,31.18971,31.13035667,304.1724836,1,-0.35222696,190.9766564
08/03/2016 23:00,-44.53147333,28.0598,31.08545667,31.0236,303.8649015,1,0.033987094,230.2091664
08/03/2016 23:30,-42.91148,28.01186,31.12156667,31.05591,303.8922916,1,0.048918111,222.5685409
09/03/2016 0:00,-43.09256,28.27346667,31.12257333,31.04819,304.1374593,1,-0.006829393,221.5105512
09/03/2016 0:30,-42.72845333,28.19151333,31.13080667,31.07055333,304.1367897,1,-0.690556446,212.022245
09/03/2016 1:00,-40.73654333,28.57549667,31.1475,31.09391333,304.722509,1,0.168747897,226.6739536
09/03/2016 1:30,-53.63082667,28.31182667,31.13730667,31.08423,304.1667736,1,-0.012238908,209.5023301
09/03/2016 2:00,-43.89038333,28.10632333,31.11315333,31.05713333,304.1404414,1,-0.690853305,228.2423475
09/03/2016 2:30,-26.53867667,28.28072333,31.08898333,31.02602333,304.3746907,1,-0.419934287,215.3693655
09/03/2016 3:00,-42.68123333,28.67119,31.07729,31.01823,304.5813632,2,-1.647301905,271.1856657
09/03/2016 3:30,-56.55587667,28.23188667,31.04943333,30.99618,303.9692208,1,0.36008432,196.956921
09/03/2016 4:00,-54.77087,27.86468,31.00450333,30.94878,303.6496601,1,0.157210183,208.5018009
09/03/2016 4:30,-44.67751,27.64978,30.97578333,30.91803333,303.5393504,1,-0.094565045,223.6115391
09/03/2016 5:00,-46.24591667,27.64978333,30.95496667,30.88814333,303.5411994,1,0.000353869,219.6827554
09/03/2016 5:30,-18.51169667,27.70621,30.91292667,30.86790667,303.8938427,2,-0.976980556,99.85273682
09/03/2016 6:00,-22.27304333,28.19338333,NA,30.79115,304.2076633,1,0.108940275,339.7040658
09/03/2016 6:30,-36.12870333,28.28241667,NA,30.82155,304.1666307,1,0.97015571,16.16708479
09/03/2016 7:00,-41.57332,27.68851333,NA,30.85564667,303.4737261,1,-0.04455464,154.9549392
09/03/2016 7:30,-44.08363333,27.41299,NA,30.78176,303.314426,1,0.22202213,193.0749857
09/03/2016 8:00,-17.74599767,27.37981,NA,30.73658,303.3319895,1,-0.029743814,170.8676334
09/03/2016 8:30,-18.624143,27.44133333,NA,30.69345667,303.4420257,1,0.220541657,171.2673782
09/03/2016 9:00,29.40824733,27.85104,NA,30.71708667,303.8103349,1,-0.141162573,201.5609352
09/03/2016 9:30,125.5543467,28.35938667,NA,30.71824,304.0250413,1,-0.130461265,52.33285435
09/03/2016 10:00,44.75733667,28.01959,30.74103667,30.68806333,303.8436201,1,-0.012446851,12.06578012
09/03/2016 10:30,134.7598233,27.88174333,30.78376667,30.71738667,303.6531633,1,-0.049296669,14.88955677
09/03/2016 11:00,234.0869,27.80014,30.78942667,30.71466,303.5539466,1,0.002585113,27.85136615
09/03/2016 11:30,395.8819333,27.99067,30.80135,30.72336667,303.662005,1,-0.01236522,44.70754904
09/03/2016 12:00,705.052,28.23681333,30.90063,30.72871667,303.8408836,1,0.014833957,42.22259983
09/03/2016 12:30,803.9863,28.41061333,31.00896,30.78722333,304.0473815,1,-0.001380971,356.1966304
09/03/2016 13:00,816.6407,28.46451667,31.08885333,30.91224667,304.208736,1,-0.011374934,341.5026387
09/03/2016 13:30,860.6757,28.65662333,31.14549667,30.96861333,304.4207989,1,0.044469846,326.143627
09/03/2016 14:00,805.8741667,28.8845,31.09255667,30.94850333,304.6661844,1,0.00488908,314.9122929
09/03/2016 14:30,742.9307333,29.18902,31.14665667,30.96314,304.8522255,1,-0.065725736,304.9910405
09/03/2016 15:00,700.3755667,NA,31.39311667,31.0178,304.9829062,1,-0.07787895,301.5540403
09/03/2016 15:30,605.2482333,NA,31.7639,31.26544667,305.1841753,1,-0.012945355,305.1322016
09/03/2016 16:00,525.3353333,NA,31.82288333,NA,305.2535093,1,-0.009286593,305.461127
09/03/2016 16:30,486.3278,NA,31.92213,NA,305.3243091,1,-5.24E-05,311.6059094
09/03/2016 17:00,390.2854,NA,32.08759667,NA,305.6213229,1,0.055453235,315.2993348
09/03/2016 17:30,303.8068667,NA,32.12832333,NA,305.7123555,1,0.028507812,326.7508485
09/03/2016 18:00,197.1658,NA,32.14270667,NA,305.7370952,1,0.051688327,341.1744953
09/03/2016 18:30,63.58736467,NA,31.88078,NA,305.6810059,1,0.054804148,328.208418
09/03/2016 19:00,-6.510658033,NA,NA,NA,305.7586195,1,-0.04249454,324.565436
09/03/2016 19:30,-34.66106333,NA,NA,NA,305.5462125,1,-0.019969295,188.4440013
09/03/2016 20:00,-48.40526667,NA,NA,NA,305.171189,1,-0.658482525,143.719466
09/03/2016 20:30,-39.38379667,28.86078667,NA,NA,304.5462905,1,-0.412043459,188.1856741
09/03/2016 21:00,-36.85789667,28.65864667,NA,NA,304.4698584,2,-0.360319348,210.3249726
09/03/2016 21:30,-38.87803333,28.64771333,30.41053333,NA,304.5382769,1,-1.282502648,191.6135042
09/03/2016 22:00,-36.98105667,28.59277333,31.53386,NA,304.4770668,2,-0.235938876,205.0555544
09/03/2016 22:30,-41.79236667,28.75921,31.28691667,31.19414333,304.6179805,1,-1.784339848,189.488144
09/03/2016 23:00,-40.11153,28.64726333,31.05985,31.00781,304.5255575,1,0.17420581,204.9678767
09/03/2016 23:30,-44.31291333,28.53691667,31.00473333,30.94507667,304.4868941,1,0.412982985,233.3669373
10/03/2016 0:00,-35.01058667,28.52924333,31.02747667,30.96411333,304.3878846,1,-0.194073932,225.7360693
10/03/2016 0:30,-30.03861667,28.48722,31.04787333,30.98143,304.7100298,1,0.391853728,235.6400744
10/03/2016 1:00,-24.23280667,29.07006667,31.05671,30.97359667,305.0279646,1,0.171358396,233.7837788
10/03/2016 1:30,-18.63437333,29.37004333,31.04159,30.97289,305.353917,1,-0.367878452,334.2246119
10/03/2016 2:00,-31.32371,29.85532667,31.02685667,30.9636,305.8050617,1,-0.079024462,327.1577944
10/03/2016 2:30,-24.65726667,29.8008,31.02931667,30.96669333,305.735361,1,-0.118951036,327.0457557
10/03/2016 3:00,-23.47197333,29.64138667,31.06375,30.99186667,305.5020545,1,-0.041905257,357.4153106
10/03/2016 3:30,-27.55166667,29.55973,31.03153667,30.96831333,305.3351837,1,-0.019750991,359.8444531
10/03/2016 4:00,-38.60884,29.45726333,31.00602667,30.94332,305.1974514,1,-0.002588309,358.6543133
10/03/2016 4:30,-43.07163333,29.25772333,30.97769667,30.91689667,305.060881,1,-0.04019021,1.230696888
10/03/2016 5:00,-39.6306,29.16258333,30.95889667,30.89436,304.9740258,1,-0.021611109,18.02488063
10/03/2016 5:30,-27.99560333,29.08346,30.89128667,30.79403667,304.8885801,1,-0.083208276,18.52995291
10/03/2016 6:00,-26.72708333,28.92084667,30.76887667,30.68680667,304.7022659,1,-0.029085991,27.7230988
10/03/2016 6:30,-31.88838,28.75135333,29.83525667,30.69675333,304.5760338,1,-0.123074852,40.20961472
10/03/2016 7:00,-31.81828667,28.66930333,NA,30.59045667,304.4994683,1,0.020090588,50.41348659
10/03/2016 7:30,-35.16586667,28.67763667,NA,30.62664,304.4660461,1,-0.157963581,57.53483913
10/03/2016 8:00,-21.77214217,28.62961667,NA,30.7272,304.3854487,1,-0.046689451,57.61604679
10/03/2016 8:30,47.982737,28.76469,NA,30.73205333,304.3916976,1,-0.47554153,68.27902252
10/03/2016 9:00,142.04448,28.72798667,NA,30.6655,304.2646926,1,-0.250311832,70.56096901
10/03/2016 9:30,248.0615,28.81620667,NA,30.77269,304.2597306,1,-0.191201002,71.9972192
10/03/2016 10:00,388.8986667,28.92840667,30.09658,30.82729,304.2498768,1,-0.032797858,69.15273017
10/03/2016 10:30,494.0593667,28.94793333,30.53483667,30.94987,304.2993052,1,0.074877957,66.35893928
10/03/2016 11:00,583.0559667,29.07077,31.17795,31.04804,304.5120896,1,0.03674123,66.62584691
10/03/2016 11:30,674.02,29.24263,31.20873667,31.07964333,304.7578433,1,0.015217703,24.65311426
10/03/2016 12:00,755.2889333,29.35082333,31.29869,31.20061,304.822803,1,-0.027133397,16.63804896
10/03/2016 12:30,821.1083333,29.37354,31.36344,31.27349333,304.8639713,1,0.01932849,0.087419561
10/03/2016 13:00,839.9427667,29.48071333,31.39451333,31.29088667,304.9545139,1,0.034304554,345.0713995
10/03/2016 13:30,834.4601,29.52406333,31.48471333,31.38713667,305.0152623,1,0.05128862,332.9317468
10/03/2016 14:00,837.7331333,29.48402667,31.55199333,31.46326,305.0818292,1,-0.004333984,327.7478823
10/03/2016 14:30,792.0042,29.78724667,31.65007333,NA,305.19137,1,-0.015150964,302.9565226
10/03/2016 15:00,741.5302,NA,31.80134333,NA,305.6084088,1,0.095958932,304.8600791
10/03/2016 15:30,674.7252667,NA,31.93774,NA,305.9361514,1,0.018501573,309.0210982
10/03/2016 16:00,628.3659667,NA,31.98864,NA,306.2012204,1,0.027709637,300.066783
10/03/2016 16:30,573.1612667,NA,32.08048333,NA,306.2625269,1,0.277826125,303.4107769
10/03/2016 17:00,429.2638,NA,32.06142667,NA,306.1397313,1,0.020984176,323.7180042
10/03/2016 17:30,306.0065333,NA,32.18384667,NA,306.1252048,1,0.010770302,329.3666105
10/03/2016 18:00,188.5127767,NA,32.27306,NA,306.2083988,1,0.017991645,318.8698268
10/03/2016 18:30,48.36535827,NA,32.42074333,NA,306.042762,1,0.009814831,346.3879379
10/03/2016 19:00,-14.34488,NA,32.35347333,NA,305.922205,1,-0.116218359,170.1850451
10/03/2016 19:30,-42.07226667,30.06781667,NA,NA,305.6483765,2,-0.226167868,160.742731
10/03/2016 20:00,-55.50931,29.6776,NA,NA,305.3942453,1,-0.030831868,201.9053391
10/03/2016 20:30,-52.97903333,29.29814333,NA,NA,305.0368543,1,-0.650079943,200.2895465
